wages,education,age,sex,language,logwages
11.25,12,32,Male,Other,2.420368129
42,17,65,Male,English,3.737669618
8.06,13,18,Female,English,2.086913557
17,15,53,Male,Other,2.833213344
30.66,7,57,Female,Other,3.422958873
8.79,8,31,Female,Other,2.173614712
34.8,16,42,Male,English,3.549617387
7.85,9,47,Female,English,2.060513532
19.68,11.5,32,Female,English,2.979602892
17,16.5,29,Female,English,2.833213344
15.59,12.5,39,Female,English,2.746629683
20.48,5,52,Male,English,3.0194488
6.76,12.5,40,Female,English,1.91102289
6.83,12,18,Female,English,1.921324674
16.42,15,34,Male,English,2.798500104
26.4,15,48,Female,English,3.27336401
27.12,15,25,Female,English,3.300271463
27.74,12,55,Female,English,3.322875415
14.83,12.5,40,Female,English,2.696652156
18.58,16,34,Male,Other,2.922085733
13.8,9,50,Male,French,2.624668592
12.82,1.5,53,Male,French,2.551006451
7.72,13,18,Female,English,2.043814364
24.37,19.7,32,Female,English,3.193352868
19,13,36,Female,English,2.944438979
10.58,9,58,Female,French,2.358965426
10,13,37,Male,English,2.302585093
7.51,8.3,46,Female,French,2.016235466
16.82,12.5,28,Male,English,2.822568655
9.42,1,46,Female,English,2.242835089
6.08,12.1,29,Female,English,1.805004696
7,11,18,Male,English,1.945910149
8.65,13,20,Male,English,2.157559321
16.18,12,53,Female,Other,2.783775912
12.5,12.5,31,Female,English,2.525728644
24.69,12,47,Male,English,3.206398303
19.2,12,38,Female,Other,2.954910279
22.9,11,28,Male,English,3.131136911
14.35,12,37,Male,English,2.663749942
43.2,20,51,Male,English,3.765840495
23.75,14,47,Male,English,3.16758253
17.57,14,51,Male,Other,2.866192902
7.93,13,19,Female,English,2.070653036
19.75,14,48,Female,English,2.983153491
8.36,6,56,Male,English,2.123458427
18,16,32,Female,English,2.890371758
20,15,25,Female,Other,2.995732274
7.15,15.5,24,Female,English,1.967112357
30.88,12,62,Male,English,3.430108725
19.11,13.6,38,Male,English,2.950211758
17.21,18,27,Female,Other,2.84549061
10.2,13,29,Female,English,2.32238772
32.64,16,39,Male,Other,3.48553853
23.04,14,43,Male,English,3.137231836
19.25,10,58,Female,French,2.957511061
13.75,15.2,34,Male,English,2.621038824
7,12.6,23,Female,English,1.945910149
23.3,10,59,Male,English,3.148453361
18,8,46,Male,English,2.890371758
17.3,12.5,39,Male,English,2.850706502
18.57,15.1,45,Male,English,2.921547375
13.18,11,41,Female,English,2.578700529
6.7,10,16,Female,English,1.902107526
45.5,8,55,Male,Other,3.817712326
18.33,20,37,Male,English,2.908539062
20.16,13,41,Male,English,3.003700443
14.26,12,31,Female,English,2.657458415
6.31,11.7,28,Male,English,1.842135677
5.8,8,27,Female,English,1.757857918
13.44,13,35,Male,English,2.598235335
14.29,15,41,Male,English,2.659559992
7,14,20,Female,English,1.945910149
6.5,15.5,30,Female,English,1.871802177
36.94,10,40,Male,French,3.609294975
24,10.5,51,Female,Other,3.17805383
14.85,12.5,40,Female,English,2.697999865
13.73,12,31,Male,English,2.61958322
17.23,12.6,40,Male,English,2.846652051
29.15,17,32,Male,English,3.372454913
13.5,19,43,Female,English,2.602689685
17.5,14,45,Male,English,2.862200881
6.75,11,17,Female,English,1.909542505
19.68,12.1,39,Male,English,2.979602892
16,9,27,Male,Other,2.772588722
14,17.4,34,Female,English,2.63905733
23.98,12.5,52,Male,English,3.17722015
19.37,10,51,Male,English,2.963725477
10.85,13.5,38,Female,English,2.38416508
6.5,12,18,Male,English,1.871802177
27,17,32,Female,English,3.295836866
7.18,11,16,Male,English,1.971299383
17.9,14.8,42,Male,English,2.884800713
25.44,12,39,Male,English,3.236322738
8,9,33,Male,Other,2.079441542
19.2,12,30,Male,English,2.954910279
17.22,11.5,58,Male,English,2.846071499
6.4,14,19,Female,English,1.85629799
14.3,9,52,Male,English,2.660259537
8.22,9,24,Male,English,2.106570209
18.24,10,28,Male,English,2.903616985
6.7,14.9,29,Female,English,1.902107526
17.76,6,56,Male,Other,2.876948738
22.93,16,43,Male,English,3.132446097
23.59,19,45,Female,English,3.160822893
14.08,13,44,Female,English,2.644755351
10.22,12,29,Male,English,2.324346585
24,12,53,Male,English,3.17805383
18.24,13.5,46,Male,English,2.903616985
7,10,28,Male,English,1.945910149
12,14,30,Male,Other,2.48490665
21.12,12,36,Female,English,3.050220459
37.44,10,50,Male,Other,3.622739652
14.88,8,44,Male,English,2.700018029
20.4,13,31,Male,Other,3.015534901
15.36,18.3,44,Female,English,2.731766728
9.75,13,28,Male,English,2.277267285
6.6,16.5,22,Female,Other,1.887069649
6.7,12.1,19,Female,English,1.902107526
24.43,17,45,Male,English,3.195811885
16.94,12.5,41,Female,English,2.829677689
29.16,14,52,Male,Other,3.372797907
13.59,13,48,Female,English,2.609334228
17.86,13,35,Male,French,2.882563575
11.01,12,27,Female,English,2.398803951
23.84,12.5,36,Female,English,3.171364842
12.16,12.5,32,Female,English,2.498151877
10.08,16.5,48,Female,English,2.310553263
14.71,10,47,Female,French,2.688527535
10.95,15,46,Female,Other,2.393339456
7.5,12,31,Male,English,2.014903021
10.24,14.6,29,Female,English,2.32630162
18.24,16,55,Female,Other,2.903616985
7,12,28,Female,English,1.945910149
6.8,16.8,29,Female,Other,1.916922612
6.4,13.8,24,Male,French,1.85629799
23,17,27,Male,English,3.135494216
6.48,12,20,Female,English,1.86872051
7.2,11,48,Female,English,1.974081026
15.88,15.5,24,Female,English,2.765060456
15.53,12.7,24,Female,French,2.742773637
8.6,16.7,60,Female,English,2.151762203
6.7,12.2,17,Male,English,1.902107526
25,13,62,Female,English,3.218875825
15.06,13,44,Female,English,2.712042222
14.37,12.5,29,Female,Other,2.6651427
7.6,13,24,Male,English,2.028148247
4.94,13.5,59,Male,English,1.597365331
14,11,40,Male,English,2.63905733
19.2,18.1,28,Male,English,2.954910279
21.03,11,41,Male,English,3.04594999
22.56,20,50,Female,Other,3.116178427
21.49,12,44,Male,English,3.067587711
21.72,16.5,29,Female,English,3.078233495
10.2,18,35,Male,Other,2.32238772
21.45,12,32,Male,French,3.065724645
18.68,15,27,Male,English,2.927453433
11.64,18.2,44,Female,English,2.454447442
15.36,10,39,Female,English,2.731766728
12.15,14,35,Male,English,2.49732917
5,15.2,35,Female,English,1.609437912
22,17,37,Female,English,3.091042453
10.5,8.5,63,Male,English,2.351375257
13.73,10,55,Male,English,2.61958322
8.5,13.5,28,Female,French,2.140066163
28.86,10,62,Male,Other,3.362456553
10.41,17,23,Male,English,2.342766883
19.08,14,34,Female,English,2.948640666
9.74,16.3,24,Female,English,2.276241118
6.7,10,61,Female,English,1.902107526
19,15.1,48,Female,English,2.944438979
31.19,15,44,Male,English,3.440097531
14.81,13.6,23,Male,Other,2.695302628
8.81,14,40,Male,English,2.17588744
18.24,15,31,Female,English,2.903616985
20.83,11,40,Male,English,3.036394255
20.16,12,39,Male,French,3.003700443
14,10,27,Male,English,2.63905733
18.94,13,36,Female,English,2.941276088
6.45,10,16,Male,English,1.864080131
11.67,12,27,Female,English,2.457021446
10.83,18,29,Male,English,2.382320061
21.25,8,65,Male,Other,3.056356895
8.92,12,42,Male,English,2.188295947
11.06,12.5,32,Female,English,2.403334996
14.4,12,60,Male,English,2.667228207
17.28,18,33,Male,English,2.849549763
12.85,14.1,27,Female,French,2.553343811
29.84,14,28,Male,English,3.395849775
19.2,12,37,Female,English,2.954910279
8.4,13.5,43,Female,Other,2.128231706
14.03,20,59,Male,French,2.641197894
23.04,20,36,Female,English,3.137231836
15.36,14.4,28,Male,English,2.731766728
12.72,16,24,Female,English,2.543175558
32.64,9,53,Male,English,3.48553853
31.15,14.5,44,Female,English,3.438814245
15.57,13.5,30,Male,English,2.745345986
17.85,12.5,54,Female,English,2.882003508
14.25,12,36,Male,French,2.656756907
15,13.5,38,Male,English,2.708050201
15.31,15,32,Female,Other,2.72850621
12,12.5,49,Female,English,2.48490665
13.96,13.5,40,Male,English,2.636196097
15,4,53,Male,Other,2.708050201
30.59,14.5,32,Male,English,3.420673158
18.33,14,29,Female,English,2.908539062
11.25,12,60,Male,English,2.420368129
7,12,18,Female,Other,1.945910149
3.26,11.5,37,Male,French,1.181727195
15,10,42,Male,English,2.708050201
19,14,33,Male,English,2.944438979
29.76,9,51,Male,English,3.39316521
6.74,11.6,18,Female,English,1.908059925
8,12,22,Female,English,2.079441542
12.67,12,33,Male,Other,2.539236994
14.46,13.5,39,Male,English,2.671386217
12,13,33,Male,French,2.48490665
29.44,16,50,Male,English,3.382354294
23.79,17.6,32,Female,English,3.169265324
9,10,54,Female,English,2.197224577
24,15,46,Male,Other,3.17805383
8.57,12.8,31,Female,English,2.148267733
7.25,12,53,Female,English,1.981001469
6.25,9,44,Female,Other,1.832581464
12,8,42,Male,English,2.48490665
28.83,14,37,Female,English,3.361416512
19.02,12,38,Male,English,2.945491057
14,12,29,Female,English,2.63905733
17,12.3,40,Female,English,2.833213344
8.7,16.3,22,Male,English,2.163323026
18.22,6,28,Male,English,2.902519892
16.84,15,47,Female,English,2.823757009
6.95,14.5,20,Male,English,1.93874166
9.73,14,49,Female,English,2.275213896
18.25,12.5,41,Female,English,2.90416508
23.14,13,43,Male,English,3.141562722
12.4,16.5,24,Female,English,2.517696473
7.47,10,32,Female,English,2.010894999
3.84,13,32,Male,English,1.345472367
8.5,12,36,Female,English,2.140066163
7.62,15,24,Male,English,2.03077637
11.65,13.3,22,Male,English,2.45530618
18.65,17,42,Male,English,2.925846146
38.4,19,37,Male,English,3.64805746
22,16,28,Female,English,3.091042453
17,10.5,42,Female,English,2.833213344
25.79,19,41,Female,English,3.24998682
16,9,42,Female,English,2.772588722
16.3,16,30,Male,Other,2.791165108
15.36,14,43,Male,English,2.731766728
15,15,32,Female,English,2.708050201
23,6,57,Male,Other,3.135494216
14.29,18,34,Male,English,2.659559992
21.75,13,34,Female,English,3.079613758
9,8,27,Male,English,2.197224577
17,12.5,37,Male,Other,2.833213344
11.94,11.6,20,Female,English,2.479894108
11.4,8,37,Female,Other,2.433613355
22.56,12.5,31,Male,English,3.116178427
28.67,19,35,Male,English,3.35585128
16.66,11,53,Female,Other,2.813010637
6.7,14.5,20,Female,English,1.902107526
19.28,10,49,Male,English,2.959068289
10.44,10,69,Female,English,2.345644582
12.07,13,43,Female,English,2.490723035
25.6,16,52,Female,English,3.242592351
27.14,18,30,Female,English,3.301008654
22.22,15,47,Female,French,3.100992784
29.76,12,51,Male,English,3.39316521
30.38,12,41,Male,English,3.413784497
12,12,61,Female,English,2.48490665
27.36,17,42,Male,Other,3.309082093
4.58,12.5,37,Male,English,1.521698998
33.6,11,53,Male,English,3.514526067
13,10,33,Male,English,2.564949357
12.61,12,25,Male,English,2.53449015
12.55,10,43,Male,English,2.529720666
13.28,12,33,Female,English,2.586259144
21.98,20,34,Female,English,3.090132949
19.83,13.5,49,Female,French,2.987195943
6,17,32,Female,Other,1.791759469
12,14,25,Female,Other,2.48490665
14.74,13.5,34,Female,English,2.690564887
14.8,13,37,Female,English,2.694627181
17.8,12,30,Male,English,2.879198457
7.53,12.5,31,Female,English,2.018895042
14.8,11,36,Male,English,2.694627181
44.25,14,20,Female,English,3.789855371
24.92,19.4,54,Female,English,3.215670694
9,11,20,Female,English,2.197224577
5.8,12.5,40,Female,English,1.757857918
18.63,11,36,Male,English,2.924773185
21.76,18,55,Male,English,3.080073422
10,15.3,21,Female,French,2.302585093
18.92,11,54,Male,Other,2.940219564
12,12,48,Female,Other,2.48490665
16.93,15.3,27,Female,English,2.829087196
12,13.5,24,Female,English,2.48490665
18.92,15,32,Male,Other,2.940219564
6.77,14,19,Female,English,1.912501087
5.48,10.8,16,Male,English,1.701105101
19.2,18.5,27,Male,English,2.954910279
6.71,14.5,20,Female,English,1.903598951
6.7,12,19,Male,English,1.902107526
27.43,13,57,Male,English,3.311637305
37.89,17,46,Male,English,3.634687225
11.68,12,30,Female,English,2.457877977
31.77,17.8,35,Male,English,3.458522448
6.93,13.5,21,Female,English,1.935859813
8.5,4,49,Female,Other,2.140066163
10.6,12,44,Female,English,2.360854001
28.8,12.5,59,Male,English,3.360375387
13.07,15,52,Male,English,2.570319528
16.9,12,47,Female,English,2.827313622
26.4,15,40,Female,English,3.27336401
10.85,19,25,Female,Other,2.38416508
17.44,12,32,Male,English,2.858766418
8.5,13,20,Female,English,2.140066163
12.5,11.5,35,Male,English,2.525728644
12.24,8,65,Male,English,2.504709277
13.66,15,31,Female,English,2.614471854
23.57,12,58,Male,English,3.159974717
16.8,18,44,Male,English,2.821378886
19.97,9,53,Male,English,2.994231147
32.47,17,47,Male,English,3.480316586
8.58,12,21,Male,English,2.149433913
15.72,14,33,Female,English,2.754933787
7.5,18.6,26,Male,English,2.014903021
12.38,12.5,32,Female,English,2.516082267
18.46,8.5,57,Male,English,2.915606229
25,16,40,Female,English,3.218875825
32.64,12,33,Male,English,3.48553853
7.1,9.6,19,Male,English,1.960094784
8.4,12,24,Female,English,2.128231706
10.4,12,19,Male,English,2.341805806
11.52,10.5,47,Male,English,2.444084655
6.76,14,20,Female,English,1.91102289
29.5,11,17,Female,English,3.384390263
18.35,13.7,41,Female,English,2.909629575
6,15,20,Male,French,1.791759469
18,13,34,Female,English,2.890371758
19,12,34,Male,French,2.944438979
34.31,18,48,Male,English,3.535436857
8.63,13,25,Female,English,2.155244505
7,12,18,Male,English,1.945910149
15.36,15,35,Female,English,2.731766728
6.85,9,35,Female,English,1.924248652
6.14,10.5,19,Female,English,1.814824742
16.3,15,42,Male,English,2.791165108
26.88,12,42,Male,English,3.291382516
6.57,13.5,28,Female,English,1.882513832
10.5,12,44,Male,English,2.351375257
6.9,12,42,Female,English,1.931521412
26.75,12,56,Male,English,3.286534473
41.28,14,36,Male,French,3.720378121
3.35,7.5,37,Male,Other,1.208960346
10,12,37,Female,English,2.302585093
13.08,13,52,Female,Other,2.571084346
7.5,12,18,Female,English,2.014903021
12,13,38,Female,English,2.48490665
27.59,19,33,Male,Other,3.317453388
5.75,14,21,Female,English,1.749199855
10,12,26,Male,French,2.302585093
23.57,12.1,44,Male,English,3.159974717
19.2,12,67,Male,English,2.954910279
14.07,9,32,Male,Other,2.644044871
5.6,12,37,Female,English,1.722766598
16.66,8,61,Female,English,2.813010637
6.8,13.1,20,Male,English,1.916922612
30.49,16,52,Male,Other,3.417398761
22,15,41,Male,Other,3.091042453
11.85,11,47,Female,English,2.472327868
23,14,30,Male,English,3.135494216
